overall,vote,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,image,style
2,31,True,"11 13, 2013",A2QUZ1KYDAY7K0,0615638996,R. Rathi,I'm an OT and I intended on using it with my aggressive kiddos. I used it once and even I was frustrated with it. It's very repetitive in asking the same questions in different format.,Meh ... It wasn't very useful. I returned it.,1384300800,,
5,,True,"11 9, 2013",AZ1COK4G2REKK,0615638996,Jamie W,This game is great!  It has lots of ideas to help kids control their anger and understand the potential consequences of their anger.  It plays like Uno but requires the kids to answer questions.  I use it in my counseling practice.  I wish there were more great games like this for kids.  They get to play a fun game and learn some valuable skills.,Great Game for teaching kids how to control their anger,1383955200,,
4,,True,"10 7, 2013",A2DNMNB7ESBN7O,0615638996,Kindle Customer,"I love this game for many reasons: it explores all different aspects of anger and offers many opportunities for kids to answer questions about their experience with anger as well as offering techniques on dealing with anger, all while playing a game. The cards can sometimes be difficult for younger kids to hold because of their larger size but I think the size is helpful at the same time for helping kids organize and read the different prompts.",Fun game and an excellent therapy tool,1381104000,,
5,,True,"09 30, 2013",AM9SONDJZYJT9,0615638996,Lee Anne Aluotto,THIS IS A GREAT GAME TO PLAY WITH KIDS OF DIFFERENT AGES. IT REALLY HELPS THEM TO OPEN UP WHILE THEY ARE HAVING FUN,EXCELLENT,1380499200,,
5,2,True,"09 23, 2013",A3BQW3ME1YH24I,0615638996,Cheri L.,My 5yr old twin boys are having difficulty controlling their emotions.  This game has really helped open up the discussion in a fun way.  The game is simple like 'Uno'....and the pictures make it fun for them to play.  During the game the questions on the cards help us to teach important lessons about controlling temper.,Love it! - Really helps my 5yr old twins talk about their feelings.,1379894400,,
5,10,False,"09 16, 2013",A1K38YNFTIH9G9,0615638996,happy client,"This card game is easy to play, fun, and an engaging way to teach children about anger. The durable and vibrant cards and box will last a long time. Definitely recommended!",Engaging and Well Made!,1379289600,,
5,5,False,"09 14, 2013",A1YVY0EVGZ5HFI,0615638996,Marvistamama,My son is 8 and he loves this game - it plays just like Uno! It is a great way to teach appropriate ways to handle his anger and empower him.  I would definitely recommend it!,Great game!,1379116800,,
5,22,True,"09 10, 2013",AHIQ11WPX1UJ0,0615638996,Shamika Moreau,"As a therapist-in-training I was looking for games to use with clients that were reasonably priced. I really like this game because it plays just like Uno and I can teach anger management skills to kids and teens while we're having fun. Even though it's geared towards kids I find that if I'm honest about the cards being a little silly for their age the teens will play the game because most people don't mind playing Uno no matter what their age. Its also a good way to help the parents talk to their kids about their expectations around appropriate ways to express anger, and the parents can learn new skills as well.",Just like Uno!,1378771200,,
5,28,True,"07 15, 2013",A2SM5HH4DTKV9R,0615638996,grandma e,I am a therapist for children and this game is so valuable to bring out insight and solutions to deal with and identify feelings of anger. I use it frequently.,Excellent Therapy Tool,1373846400,,
5,,True,"01 14, 2014",A2CLONLR16X9DI,0641869665,love books,This toy makes it perfect to help tell the stories. My day are kids love having something to hold while reading,Love it,1389657600,,
4,,True,"05 23, 2013",A3VJRET2XN8IRF,0641869665,Mrs. Spunkmeister,"This was irresistible because my granddaughter loves this pigeon. It was fairly pricey for what it is, but sometimes you just have to bite the bullet and buy the toy.",Our favorite book character,1369267200,,
3,,True,"01 19, 2017",A3PPLH5DL6DHN7,0641869665,G. Coley,"My son loves the books, but was very disappointed in how cheaply this is made.  One of the wings was half ripped off within the first couple days of normal play.  nothing some needle and thread couldn't fix, but now the other wing needs repair as well.  Too bad it wasn't made better, but I think all parents realize that toys are not built the same way they were when we were kids.",Poorly Made and will require needle/thread repair on wings with even light play.,1484784000,,
5,,True,"12 11, 2016",AVHQOJVSMHDGO,0641869665,Jo Marie,The grandkids favorite book. We read it every visit.,Five Stars,1481414400,,
4,,True,"06 14, 2016",AP79MIZ1OA0A5,0641869665,Sylvia M,My 4 year old loves this series. I wish it was a priced a little lower though.,Four Stars,1465862400,,
4,,True,"06 4, 2016",AQA9YPD24WR15,0641869665,Original Emily,This is a bit smaller than I'd like. It's about the size of a beanie baby but not as floppy. My daughter loves it and it seems to be holding up well.,Smallish,1464998400,,
5,,True,"05 4, 2016",AL4ASLFG9L3P8,0641869665,Sherry,A big hit with a first grader!,Five Stars,1462320000,,
4,,True,"12 9, 2015",A2JAIDZCAKRA13,0641869665,Melissa S.,"Cute! But it is small if you are looking for something larger.  The size of a beanie baby.  One of the legs fell of immediately, and we had to sew it back on and reinforce the second one, but my daughter loves it, and it has held up after that.",Cute! But it is small if you are looking ...,1449619200,,
5,,True,"11 16, 2015",A2ERG545MCDD39,0641869665,Sunni E.,I love this toy. I have it in my first grade classroom to go with the Mo Willems Pigeon Books.,I love this toy,1447632000,,
3,,True,"09 8, 2015",A3G3CAP6TXN2ZW,0641869665,"Wife, mother, teacher and household CEO","The Pigeon is cute, obviously.  I just did not appreciate seeing an price tag of $11.95 on the item after being charged $25.",Overpriced,1441670400,,
5,,True,"06 17, 2015",A1PCZ1ICC63ECV,0641869665,Amazon Customer,My niece fell in love with Pigeon when she read the books in pre-Kindergarten.  She got to take the classroom pigeon toy home for a week and when she had to turn him in it was a very sad day.  So I surprised her with a Pigeon of her own.  Now he never has to leave her side!!,My niece fell in love with Pigeon when she read the books in pre-Kindergarten,1434499200,,
3,,True,"04 21, 2015",A33Z4QPH9U1FHX,0641869665,J. Meylor,"My Child LOVES the Pigeon books and LOVES this pigeon, however after only one week of gentle use, the neck is ripping open.",Not durable,1429574400,,
4,,True,"04 15, 2015",APE1WMI62FJ0J,0641869665,JackKeely,"His leg came off within a month, but still a cute little thing.",Four Stars,1429056000,,
5,,True,"04 7, 2015",A2HQYGEL36FDUU,0641869665,Sue Humphrey,Kids love to hold when we read Pigeon books.,Five Stars,1428364800,,
5,,True,"03 13, 2015",A360HO9QMC2OWO,0641869665,Mrs. Wade A. Lewis,We love Pigeon!,Five Stars,1426204800,,
4,,True,"03 8, 2015",ABU4IH2CO3CSF,0641869665,Joanne Goodwin,"The pigeon is very small and pricey, but my grandson loves it so much.",Four Stars,1425772800,,
4,2,True,"02 9, 2015",A1RGNGLF48OS06,0641869665,KT,"My kids love it. It is smaller than I imagined. I think it's a little overpriced for what you get. The 6"" height includes the spindly, floppy pigeon legs, which I didn't realize. I assumed the 6"" was just for the body.",My kids love it. It is smaller than I imagined,1423440000,,
5,,True,"01 23, 2015",A3BJ67UC0TQUMU,0641869665,Sanghee Park,"However, excellent quality than I expected. My kids love it.",Smaller than the duckling.,1421971200,,
4,,True,"01 19, 2015",A2WC3FR80V2SAC,0641869665,Robyn Axton,We bought it as a present so it hasn't been played with but it looks good and appears to be well made,... so it hasn't been played with but it looks good and appears to be well,1421625600,,
5,,True,"01 16, 2015",A2ASCLNKHKFPUQ,0641869665,K@ti*,l Recommended......It's a great plush toy for kid's or collection....,Five Stars,1421366400,,
3,3,False,"01 12, 2015",A2L7Y9053KJTIO,0641869665,catherine baez,"It's an adorable accessory to the books I got for my niece. The quality seems fine and it is soft and plushy. I didn't read the details in depth enough because I was under the idea there would be a miniature version of the book included. Turns out thats just the tag, which happens to state an $11.99 price... So I'm baffled as to why it cost nearly $20 instead. Really would recommend just going to Barnes & Noble for this.",It's an adorable accessory to the books I got for my niece,1421020800,,
5,,True,"01 12, 2015",A9KK4BP78NETZ,0641869665,JLM,My grandson loved ited it!,Five Stars,1421020800,,
5,,True,"01 5, 2015",A16YRMBKDWNZVE,0641869665,Kathleen Andrews,Well made and very cute!  Definitely consider if you get any of the Mo Willems books!!,Well made and very cute! Definitely consider if you ...,1420416000,,
1,,False,"12 23, 2014",AD5U69YFW3QYQ,0641869665,York,It's too small and too pricey!,One Star,1419292800,,
5,,True,"12 15, 2014",A2ATS4HDLFPSW1,0641869665,Amanda,So adorable and perfect with the book!  Can't wait to gift this!,Five Stars,1418601600,,
2,3,True,"12 1, 2014",A3NMDL2KGEBA5A,0641869665,Anonymous,"It's small.  The legs fold up and it's only 5 inches tall, and then not even quite that.  Plus, you can find this SAME stuffed animal at Barnes and Nobles (this one has the Barnes and Noble tag) for half the price.  Wish I'd looked around first.",Smaller Than Expected for Twice the Price,1417392000,,
5,,True,"10 21, 2014",A22O3DZAGD6794,0641869665,Kindle Customer,"Made well.
A favorite to snuggle with while reading the penguin books.",A favorite to snuggle with while reading the penguin books,1413849600,,
5,,True,"09 4, 2014",A2PZHT6ONFD5NZ,0641869665,Donald M Roy,Great.,Five Stars,1409788800,,
5,,True,"08 18, 2014",ACLKNS0M08EB7,0641869665,Laurence H. Brown,Lots of fun,Five Stars,1408320000,,
4,,True,"08 1, 2014",A3I1X2DWFW4T1H,0641869665,Susan,I would like the pidgeon to be a little bigger as I I use him for an elementary school lesson. But he is so cute!,I would like the pidgeon to be a little bigger as I ...,1406851200,,
5,,True,"04 25, 2014",A29LUV9OLTOI76,0641869665,GF here,Arrived on time and in perfect condition - and adorable!  I will give it with the book by the same name as a gift to one of our grandchildren.  A perfect coupling!,geri,1398384000,,
5,2,True,"01 27, 2014",A3HMBPH6V0OKMB,0641869665,Julie Hall,"If you have the Pigeon books in your elementary school library and you don't have the Pigeon, you are missing out! Our students LOVE the Pigeon!",The Pigeon is the perfect addition to a school library!,1390780800,,
